Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
United States,USA,1998,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,1211000
United States,USA,1997,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,2463000
United States,USA,1996,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1995,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1994,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1993,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1992,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1991,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1990,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1989,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1988,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1987,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1986,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1985,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1984,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1983,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1982,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1981,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1980,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1979,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1978,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1977,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1976,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1975,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1974,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1973,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1972,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1971,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1970,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1969,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-9200000000
United States,USA,1968,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,100000000
United States,USA,1967,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1966,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-100000000
United States,USA,1965,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1964,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,100000000
United States,USA,1963,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-200000000
United States,USA,1962,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,0
United States,USA,1961,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,-100000000
United States,USA,1960,Discrepancy in expenditure estimate of GDP (current LCU),NY.GDP.DISC.CN,100000000
United States,USA,2018,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,0
United States,USA,2017,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,841300
United States,USA,2016,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,823000
United States,USA,2015,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,810300
United States,USA,2014,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,787700
United States,USA,2013,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,768700
United States,USA,2012,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,754900
United States,USA,2011,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,738300
United States,USA,2010,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,727000
United States,USA,2009,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,708800
United States,USA,2008,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,727300
United States,USA,2007,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,728300
United States,USA,2006,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,714900
United States,USA,2005,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,695000
United States,USA,2004,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,671400
United States,USA,2003,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,646800
United States,USA,2002,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,628900
United States,USA,2001,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,618100
United States,USA,2000,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,611900
United States,USA,1999,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,587700
United States,USA,1998,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,561000
United States,USA,1997,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,537000
United States,USA,1996,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,514100
United States,USA,1995,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,495400
United States,USA,1994,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,482500
United States,USA,1993,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,463800
United States,USA,1992,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,451400
United States,USA,1991,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,436000
United States,USA,1990,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,436500
United States,USA,1989,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,428400
United States,USA,1988,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,413300
United States,USA,1987,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,396600
United States,USA,1986,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,383400
United States,USA,1985,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,370500
United States,USA,1984,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,355700
United States,USA,1983,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,331700
United States,USA,1982,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,317100
United States,USA,1981,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,323000
United States,USA,1980,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,315000
United States,USA,1979,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,315800
United States,USA,1978,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,306100
United States,USA,1977,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,290000
United States,USA,1976,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,277300
United States,USA,1975,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,263100
United States,USA,1974,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,263600
United States,USA,1973,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,265100
United States,USA,1972,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,250900
United States,USA,1971,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,238400
United States,USA,1970,Discrepancy in expenditure estimate of GDP (constant LCU),NY.GDP.DISC.KN,230800
United States,USA,2017,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,18803200683000
United States,USA,2016,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,18042462075000
United States,USA,2015,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,17560445314000
United States,USA,2014,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,16877539554000
United States,USA,2013,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,16174917460000
United States,USA,2012,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,15624175306000
United States,USA,2011,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,14998081588000
United States,USA,2010,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,14482933327000
United States,USA,2009,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,13977396558000
United States,USA,2008,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,14190883805000
United States,USA,2007,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,13933835864000
United States,USA,2006,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,13303133157000
United States,USA,2005,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,12564941861000
United States,USA,2004,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,11771382054000
United States,USA,2003,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,11053215533000
United States,USA,2002,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,10552793923000
United States,USA,2001,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,10223700386000
United States,USA,2000,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,9885421922000
United States,USA,1999,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,9283911154000
United States,USA,1998,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,8727890386000
United States,USA,1997,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,8258301438000
United States,USA,1996,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,7527600505000
United States,USA,1995,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,7116656796000
United States,USA,1994,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,6774513660000
United States,USA,1993,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,6392114017000
United States,USA,1992,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,6067041691000
United States,USA,1991,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,5728527175000
United States,USA,1990,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,5565147896000
United States,USA,1989,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,5270141879000
United States,USA,1988,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,4891474478000
United States,USA,1987,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,4537952130000
United States,USA,1986,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,4281152710000
United States,USA,1985,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,4052205171000
United States,USA,1984,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,3768904031000
United States,USA,1983,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,3392061589000
United States,USA,1982,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,3117871702000
United States,USA,1981,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,2982872251000
United States,USA,1980,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,2666778413000
United States,USA,1979,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,2455764604000
United States,USA,1978,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,2189637599000
United States,USA,1977,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,1929265257000
United States,USA,1976,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,1732147350000
United States,USA,1975,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,1554103987000
United States,USA,1974,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,1423649237000
United States,USA,1973,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,1313388687000
United States,USA,1972,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,1177819686000
United States,USA,1971,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,1069033116000
United States,USA,1970,Gross value added at basic prices (GVA) (current US$),NY.GDP.FCST.CD,986669206000
United States,USA,2017,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,18803200683000
United States,USA,2016,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,18042462075000
United States,USA,2015,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,17560445314000
United States,USA,2014,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,16877539554000
United States,USA,2013,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,16174917460000
United States,USA,2012,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,15624175306000
United States,USA,2011,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,14998081588000
United States,USA,2010,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,14482933327000
United States,USA,2009,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,13977396558000
United States,USA,2008,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,14190883805000
United States,USA,2007,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,13933835864000
United States,USA,2006,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,13303133157000
United States,USA,2005,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,12564941861000
United States,USA,2004,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,11771382054000
United States,USA,2003,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,11053215533000
United States,USA,2002,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,10552793923000
United States,USA,2001,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,10223700386000
United States,USA,2000,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,9885421922000
United States,USA,1999,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,9283911154000
United States,USA,1998,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,8727890386000
United States,USA,1997,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,8258301438000
United States,USA,1996,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,7527600505000
United States,USA,1995,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,7116656796000
United States,USA,1994,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,6774513660000
United States,USA,1993,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,6392114017000
United States,USA,1992,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,6067041691000
United States,USA,1991,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,5728527175000
United States,USA,1990,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,5565147896000
United States,USA,1989,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,5270141879000
United States,USA,1988,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,4891474478000
United States,USA,1987,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,4537952130000
United States,USA,1986,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,4281152710000
United States,USA,1985,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,4052205171000
United States,USA,1984,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,3768904031000
United States,USA,1983,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,3392061589000
United States,USA,1982,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,3117871702000
United States,USA,1981,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,2982872251000
United States,USA,1980,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,2666778413000
United States,USA,1979,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,2455764604000
United States,USA,1978,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,2189637599000
United States,USA,1977,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,1929265257000
United States,USA,1976,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,1732147350000
United States,USA,1975,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,1554103987000
United States,USA,1974,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,1423649237000
United States,USA,1973,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,1313388687000
United States,USA,1972,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,1177819686000
United States,USA,1971,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,1069033116000
United States,USA,1970,Gross value added at basic prices (GVA) (current LCU),NY.GDP.FCST.CN,986669206000
United States,USA,2017,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,16530786642500
United States,USA,2016,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,16216903657400
United States,USA,2015,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,15967589499400
United States,USA,2014,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,15544098270200
United States,USA,2013,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,15204618410100
United States,USA,2012,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,14977691407600
United States,USA,2011,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,14679344781800
United States,USA,2010,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,14482933327000
United States,USA,2009,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,14166239029000
United States,USA,2008,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,14511202222300
United States,USA,2007,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,14552778795700
United States,USA,2006,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,14326238217800
United States,USA,2005,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,13932205112100
United States,USA,2004,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,13448564972500
United States,USA,2003,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,12975803129700
United States,USA,2002,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,12633450548200
United States,USA,2001,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,12424621090200
United States,USA,2000,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,12320003413500
United States,USA,1999,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,11828826498700
United States,USA,1998,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,11289983081800
United States,USA,1997,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,10825707599200
United States,USA,1996,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,10314497694600
United States,USA,1995,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,9928565682400
United States,USA,1994,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,9612151192400
United States,USA,1993,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,9249342903300
United States,USA,1992,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,9060401595900
United States,USA,1991,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,8867947824200
United States,USA,1990,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,8917415029400
United States,USA,1989,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,8798576654800
United States,USA,1988,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,8609196289300
United States,USA,1987,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,8189017750500
United States,USA,1986,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,7899750029200
United States,USA,1985,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,7702879287200
United States,USA,1984,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,7435848183300
United States,USA,1983,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,6938399716300
United States,USA,1982,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,6780251359700
United States,USA,1981,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,6828941884000
United States,USA,1980,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,6682870311100
United States,USA,1979,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,6738461854600
United States,USA,1978,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,6586064347300
United States,USA,1977,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,6294687981300
United States,USA,1976,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,6019811260000
United States,USA,1975,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,5751127335900
United States,USA,1974,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,5850963876600
United States,USA,1973,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,5890200011700
United States,USA,1972,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,5571103751200
United States,USA,1971,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,5286199877900
United States,USA,1970,Gross value added at basic prices (GVA) (constant 2010 US$),NY.GDP.FCST.KD,5188304400800
United States,USA,2017,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,16530786642500
United States,USA,2016,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,16216903657400
United States,USA,2015,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,15967589499400
United States,USA,2014,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,15544098270200
United States,USA,2013,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,15204618410100
United States,USA,2012,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,14977691407600
United States,USA,2011,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,14679344781800
United States,USA,2010,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,14482933327000
United States,USA,2009,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,14166239029000
United States,USA,2008,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,14511202222300
United States,USA,2007,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,14552778795700
United States,USA,2006,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,14326238217800
United States,USA,2005,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,13932205112100
United States,USA,2004,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,13448564972500
United States,USA,2003,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,12975803129700
United States,USA,2002,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,12633450548200
United States,USA,2001,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,12424621090200
United States,USA,2000,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,12320003413500
United States,USA,1999,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,11828826498700
United States,USA,1998,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,11289983081800
United States,USA,1997,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,10825707599200
United States,USA,1996,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,10314497694600
United States,USA,1995,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,9928565682400
United States,USA,1994,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,9612151192400
United States,USA,1993,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,9249342903300
United States,USA,1992,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,9060401595900
United States,USA,1991,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,8867947824200
United States,USA,1990,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,8917415029400
United States,USA,1989,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,8798576654800
United States,USA,1988,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,8609196289300
United States,USA,1987,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,8189017750500
United States,USA,1986,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,7899750029200
United States,USA,1985,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,7702879287200
United States,USA,1984,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,7435848183300
United States,USA,1983,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,6938399716300
United States,USA,1982,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,6780251359700
United States,USA,1981,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,6828941884000
United States,USA,1980,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,6682870311100
United States,USA,1979,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,6738461854600
United States,USA,1978,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,6586064347300
United States,USA,1977,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,6294687981300
United States,USA,1976,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,6019811260000
United States,USA,1975,Gross value added at basic prices (GVA) (constant LCU),NY.GDP.FCST.KN,5751127335900
